"id","summary_title","coords","lat","lng","URI","apiURI"
"term-116435","Lutterworth","52.4552,-1.1998","52.4552","-1.1998","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116435","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116435"
"term-116436","Melton Mowbray","52.765,-0.8876","52.765","-0.8876","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116436","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116436"
"term-116438","Brigg","53.5525,-0.4896","53.5525","-0.4896","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116438","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116438"
"term-116439","Coningsby","53.0887,-0.1631","53.0887","-0.1631","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116439","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116439"
"term-116440","Crowland","52.6848,-0.1579","52.6848","-0.1579","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116440","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116440"
"term-116441","Epworth","42.445,-90.9321","42.445","-90.9321","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116441","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116441"
"term-116442","Gainsborough","49.1774,-101.4494","49.1774","-101.4494","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116442","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116442"
"term-116443","Grantham","52.9134,-0.6427","52.9134","-0.6427","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116443","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116443"
"term-116444","Hagworthingham","53.2071,0.0104","53.2071","0.0104","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116444","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116444"
"term-116445","Helpringham","52.9517,-0.3063","52.9517","-0.3063","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116445","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116445"
"term-116446","Kirton-in-Lindsey","53.4763,-0.591","53.4763","-0.591","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116446","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116446"
"term-116447","Long Sutton","52.7768,0.1194","52.7768","0.1194","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116447","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116447"
"term-116448","Market Rasen","53.384,-0.3368","53.384","-0.3368","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116448","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116448"
"term-116449","Morton-by-Bourne","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116449","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116449"
"term-116450","Moulton","40.685,-92.6773","40.685","-92.6773","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116450","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116450"
"term-116451","Reston","38.9584,-77.358","38.9584","-77.358","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116451","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116451"
"term-116452","Spalding","52.7875,-0.1516","52.7875","-0.1516","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116452","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116452"
"term-116454","Bethlem","-34.6203,-58.372","-34.6203","-58.372","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116454","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116454"
"term-116455","Bishopsgate","51.5162,-0.0817","51.5162","-0.0817","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116455","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116455"
"term-116456","Bishopsgate Without","51.5167,-0.0816","51.5167","-0.0816","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116456","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116456"
"term-116460","Carter Lane","54.1166,-0.1269","54.1166","-0.1269","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116460","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116460"
"term-116462","Charing Cross","51.5075,-0.1237","51.5075","-0.1237","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116462","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116462"
"term-116463","Charterhouse Lane","53.7488,-0.3332","53.7488","-0.3332","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116463","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116463"
"term-116464","Cheapside","51.5138,-0.0922","51.5138","-0.0922","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116464","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116464"
"term-116465","Cloth Fair","51.5192,-0.0994","51.5192","-0.0994","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116465","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116465"
"term-116467","Cow Cross","53.2697,-0.249","53.2697","-0.249","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116467","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116467"
"term-116468","Cripplegate","51.5181,-0.0932","51.5181","-0.0932","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116468","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116468"
"term-116469","Custom House Quay","54.2738,-8.4772","54.2738","-8.4772","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116469","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116469"
"term-116470","Drury Lane","51.513,-0.1202","51.513","-0.1202","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116470","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116470"
"term-116471","East Smithfield","41.8645,-76.6255","41.8645","-76.6255","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-116471","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-116471"
