"id","summary_title","publicationPlace","publicationDate","URI","apiURI"
"publication-1133","Catalogue of Foreign Painting, Drawings & Sculpture","London?","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1133","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1133"
"publication-1134","The Sculpture of Degas","NULL","1982","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1134","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1134"
"publication-1135","Daumier","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1135","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1135"
"publication-1137","Daumier Sculpteur","NULL","1952","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1137","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1137"
"publication-1138","Friends of the Fitzwilliam Museum, Forty-fourth Annual Report, for the Year 1952","Cambridge (Cambs.)","1953","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1138","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1138"
"publication-114","Sebastiano Viniziano","NULL","1944","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-114","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-114"
"publication-1140","Rodin","London","1939","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1140","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1140"
"publication-1141","Rodin, Vie et Oeuvre, I","Colmar, Paris","1989","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1141","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1141"
"publication-1142","Fitzwilliam Museum, Cambridge. Annual Report for the Year ending 31 December 1959","Cambridge (Cambs.)","1960","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1142","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1142"
"publication-1143","Trifles in Sculpture","London","1916","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1143","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1143"
"publication-1144","Rodin's Sculpture, a Critical Study of the Spreckels Collection","San Francisco","1977","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1144","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1144"
"publication-1147","Degas, Works in Sculpture. A Complete Catalogue","London","1944","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1147","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1147"
"publication-1148","Degas Sculpture","London?","1957","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1148","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1148"
"publication-1149","The Sculpture of Edgar Degas","Princeton","1976","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1149","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1149"
"publication-115","Painting of the High Renaissance in Rome and Florence","Cambridge (Cambs.)","1961","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-115","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-115"
"publication-1150","Was ist Kleinplastik?","NULL","1981","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1150","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1150"
"publication-1151","Metamorphosis in 19th Century Sculpture","NULL","1975","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1151","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1151"
"publication-1152","The Sculpture of Auguste Rodin, The Collection of the Rodin Museum, Philadelphia","Philadelphia (Lydia)","1976","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1152","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1152"
"publication-1153","Carlo Dolci","NULL","1995","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1153","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1153"
"publication-1154","Dolci Carlo","Rome","1991","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1154","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1154"
"publication-1155","Fitzwilliam. The Annual Reports of the Fitzwilliam Museum Syndicate and the Friends of the Fitzwilliam Cambridge for the Year ending 31 December 1970","Cambridge (Cambs.)","1971","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1155","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1155"
"publication-1156","The Queen's Pictures. Royal collectors through the centuries, catalogo della mostra","London?","1991","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1156","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1156"
"publication-1159","Dec de la Sculpture Moderne","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1159","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1159"
"publication-116","Jahrbuch der Koniglichen Preussischen Kunstsammlungen","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-116","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-116"
"publication-1160","Renoir Sculpteur","Brussels","1947","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1160","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1160"
"publication-1161","The Romantics to Rodin","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1161","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1161"
"publication-1162","Nineteenth Century Sculpture: Monuments for the Middle Class","Louisville","1971","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1162","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1162"
"publication-1163","Musée Rodin Catalogue","Colmar, Paris","1927","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1163","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1163"
"publication-1165","Moment et Folies de la Femme Fatale","London","1985","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1165","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1165"
"publication-1166","Rodin et l'Extrème Ovient","Colmar, Paris","1979","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1166","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1166"
"publication-1167","The Private Degas","London?","1987","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1167","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1167"
"publication-1168","French Sculpture with drawings and related materials 1775-1945","NULL","1979","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1168","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1168"
"publication-1169","Dictionnaire critique et documentaire des Peintres, Sculpteurs","Colmar, Paris","1948-1955","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1169","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1169"
"publication-1170","Degas Sculptures","Paris","1991","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1170","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1170"
"publication-1171","Ossip Zadkine","Colmar, Paris","1994","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1171","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1171"
"publication-1172","Sculptures","Colmar, Paris","1989","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1172","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1172"
"publication-1174","Dalou: sa vie et son oeuvre","Colmar, Paris","1903","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1174","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1174"
"publication-1176","Beeldhouwkunst 1500-1800 in de collectie van het Museum Boymans-van Beuningen, Bronssculptuur","Rotterdam","1994","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1176","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1176"
"publication-1178","Giacometti","Colmar, Paris","1991","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1178","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1178"
"publication-1179","The National Art Collections Fund 1997 Review","London","1998","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1179","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1179"
"publication-118","Catalogue of an Exhibition of Old Masters...Grafton Galleries","NULL","1911","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-118","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-118"
"publication-1180","Jean Bologne-Giovanni Bologna Fiammingo","Brussels","1956","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1180","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1180"
"publication-1181","Florence and the Arts, Five Centuries of Patronage","NULL","1971","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1181","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1181"
"publication-1182","Catalogue of Dreyfus Collection","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1182","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1182"
"publication-1184","The Minneapolis Institute of Arts Bulletin","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1184","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1184"
"publication-1186","A Complete Inventory of the Drawings of the Turner Bequest: with which are included the twenty-three drawings bequeathed by Henry Vaughan","London?","1909","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1186","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1186"
"publication-1187","Turner's Sketches and Drawings","London?","1910","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1187","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1187"
"publication-1188","The Life of J.M.W. Turner, R.A.","Oxford","1961","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1188","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1188"
"publication-1189","J.M.W. Turner, R.A. 1775-1851; a catalogue of Drawings and Watercolours in the Fitzwilliam Museum, Cambridge","Cambridge (Cambs.)","1975","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1189","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1189"
"publication-1190","Natur und Antike in der Renaissance","Frankfurt am Main","1986","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1190","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1190"
"publication-1191","The Life and Work of J.M.W. Turner","London?","1979","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1191","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1191"
"publication-1192","La Pinacoteca La Musei di Bresca","NULL","1968","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1192","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1192"
"publication-1193","Notes by Mr Ruskin on his drawings by the late J.M.W. Turner, R.A. Exhibited at the Fine Arts Society's Galleries, 1878","NULL","1878","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1193","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1193"
"publication-1195","The Fitzwilliam Museum, Cambridge. Annual Report for the Year ending 31 December 1931","Cambridge (Cambs.)","1932","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1195","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1195"
"publication-1196","The Art of Thomas Girtin","London?","1954","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1196","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1196"
"publication-1197","Venezianische Bildhauer Der Renaissance","Berlin","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1197","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1197"
"publication-1198","Catalogue of European Sculpture in the Ashmolean Museum, 1540 to the present day","Oxford","1992","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1198","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1198"
"publication-1199","Catalogue of Sculpture in the Victoria and Albert Museum","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1199","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1199"
"publication-12","Les graveurs du XIXème siècle, guide de l'amateur d'estampes modernes","Colmar, Paris","1885-1891","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-12","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-12"
"publication-1200","Effigies and Ecstasies, Roman Baroque Sculpture and Design in the Age of Bernini","Edinburgh","1998","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1200","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1200"
"publication-1203","Masterpieces of Renaissance and Baroque Sculpture from the Palazzo Venezia, Rome","NULL","1996","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1203","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1203"
"publication-1204","Friends of the Fitzwilliam Museum, Eighteenth Annual Report, 1926","Cambridge (Cambs.)","1926","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1204","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1204"
"publication-1205","The engraved work of J. M. W. Turner, R. A.","London?","1908-13","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1205","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1205"
"publication-1206","Fitzwilliam Museum, Cambridge. Annual Report for the Year ending 31 December 1950","Cambridge (Cambs.)","1951","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1206","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1206"
"publication-1207","Unpublished MS in Fitzwilliam Museum","NULL","1902","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1207","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1207"
"publication-1208","Landscape and Antiquity: Aspects of English Culture at Stourhead, 1718-1838","London?","1970","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-1208","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-1208"
