"id","summary_title","venue","venueURI","venueAPIURI","venueID","earliestDate","latestDate","URI","apiURI"
"exhibition-707","Augustus John, J.D. Innes and Derwent Lees in North Wales 1911-13","Sheffield","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108100","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108100","term-108100","1982","1983","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-707","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-707"
"exhibition-708","(Chenil Gallery, 1916)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1916","1902","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-708","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-708"
"exhibition-71","(British Institution, 1816)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1816","1816","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-71","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-71"
"exhibition-710","(Kettle's Yard, 1970)","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1970","1970","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-710","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-710"
"exhibition-711","English and French Paintngs between 1770-1920","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1950","1950","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-711","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-711"
"exhibition-712","Recent Work by Calliyannis","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1963","1963","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-712","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-712"
"exhibition-713","Thomas Jones","Twickenham","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106695","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106695","term-106695","1970","1970","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-713","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-713"
"exhibition-714","London Group retrospective exhibition, 1914-1928","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1928","1928","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-714","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-714"
"exhibition-715","(Royal Academy, 1873)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1873","1873","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-715","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-715"
"exhibition-716","(Cambridge, 1921)","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-716","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-716"
"exhibition-717","(Norwich, 1976-7)","Norwich","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107062","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107062","term-107062","1976","1976","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-717","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-717"
"exhibition-718","A memorial exhibition of paintings and drawings by Henry Lamb, R.A.","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1961","1961","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-718","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-718"
"exhibition-72","Seventeenth and Eighteenth Century Pictures","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1925","1925","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-72","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-72"
"exhibition-720","Art Treasures Exhibition (1878)","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-720","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-720"
"exhibition-721","Landseer exhibition","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1961","1961","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-721","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-721"
"exhibition-722","Landseer exhibition (1972)","Sheffield","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108100","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108100","term-108100","1972","1972","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-722","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-722"
"exhibition-723","Paintings and Drawings by Contemporary British Artists","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1922","1922","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-723","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-723"
"exhibition-724","Lawrence Memorial Exhibition","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1830","1830","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-724","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-724"
"exhibition-725","Kerr-Lawson Memorial Exhibition","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1942","1942","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-725","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-725"
"exhibition-726","Kerr-Lawson Exhibition","Edinburgh","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106987","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106987","term-106987","1952","1952","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-726","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-726"
"exhibition-727","James Kerr-Lawson: A Canadian Abroad","Toronto","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-107026","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-107026","term-107026","1983","1983","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-727","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-727"
"exhibition-728","(Royal Academy, 1855)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1855","1855","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-728","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-728"
"exhibition-73","(British Institution, 1837)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1837","1837","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-73","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-73"
"exhibition-731","Influence of Greece on 19th Century Artists","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1979","1979","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-731","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-731"
"exhibition-733","Alphonse Legros","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-733","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-733"
"exhibition-734","(Royal Academy, 1892)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1892","1892","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-734","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-734"
"exhibition-735","Tenth Autumn Exhibition","Manchester","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-108153","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-108153","term-108153","1892","1892","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-735","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-735"
